Source,Target,Weight
1968,18840,2
1975,10857,3
1977,9898,3
1977,5448,4
1977,5429,6
1977,10822,2
1977,14040,6
1984,12631,6
1984,16685,3
1984,16340,1
1985,6358,12
1985,2449,2
1985,3956,7
1985,20031,8
1985,9049,8
1985,21946,7
1985,7093,7
1985,13698,6
1985,15586,5
1985,9990,5
1985,7642,5
1985,9471,4
1985,16641,9
1985,13657,3
1985,13747,6
1985,8941,7
1985,6632,5
1985,5049,7
1995,14105,4
1996,19913,1
1996,17400,1
1996,7377,1
1996,3760,1
1996,8623,1
1996,20413,1
1996,17636,1
1996,9945,1
1996,17288,1
1996,12770,1
1997,13645,4
1997,6329,4
1997,9706,3
1997,4738,3
1997,16203,4
1997,22401,6
1997,16128,4
1997,12872,4
1997,9263,3
1997,20624,3
1997,21631,3
1997,8712,1
1997,3891,4
1997,4109,3
1999,8548,3
1999,6164,7
1999,6892,3
1999,18286,6
1999,21460,1
1999,8568,3
1999,13993,4
1999,5475,5
1999,22162,4
1999,7290,9
1999,20848,4
2003,7091,3
2003,7882,1
2003,11719,2
2004,12420,1
2004,17639,2
2004,14264,7
2004,6244,3
2004,4211,3
2004,12640,3
2004,20510,1
2004,14560,4
2004,3838,3
2004,15021,1
2004,8434,3
2004,17121,4
2004,4888,1
2004,9532,5
2004,17938,1
2004,4558,5
2004,7602,5
2004,4967,3
2004,4419,2
2004,13420,4
2004,13177,4
2004,12498,4
2004,3223,3
2004,8910,2
2004,11507,1
2004,11102,3
2004,8843,4
2004,14112,1
2004,17740,2
2004,15957,2
2004,5865,4
2008,21172,3
2008,5314,4
2008,4882,5
2008,3802,3
2008,4970,2
2009,19369,3
2009,10823,2
2009,7699,1
2009,22469,2
2009,2062,3
2010,11514,2
2010,16158,1
2013,16418,3
2013,14313,2
2013,16809,4
2013,10747,2
2013,21173,2
2019,15686,1
2019,5917,1
2019,2134,7
2019,5835,5
2019,18648,2
2019,3610,5
2019,4357,4
2019,6653,7
2020,5946,2
2020,7172,2
2023,4484,6
2023,3084,7
2023,4000,3
2023,15362,2
2023,3300,4
2023,22403,2
2023,8277,3
2023,10672,8
2023,11611,6
2023,2937,3
2023,6714,5
2023,2104,4
2023,6396,6
2023,14335,4
2023,15644,5
2025,11769,8
2025,15362,5
2025,3084,6
2025,3274,7
2025,3300,6
2025,4000,6
2025,4542,6
2025,14917,7
2025,6396,5
2025,6714,8
2025,6886,4
2025,4484,4
2025,7666,4
2025,8277,7
2025,10062,7
2025,10105,6
2025,10672,4
2025,11140,4
2025,9519,8
2025,11611,7
2025,12424,8
2025,12645,3
2025,13966,8
2025,14095,6
2025,14335,3
2025,14485,6
2025,15470,5
2025,15512,6
2025,15552,3
2025,15644,7
2025,16777,5
2025,17048,2
2025,17860,4
2025,18534,6
2025,18651,4
2025,18991,7
2025,19646,6
2025,19679,6
2025,20128,4
2025,20167,4
2025,20359,4
2025,21614,6
2025,22261,4
2025,22403,2
2025,21646,3
2030,18434,3
2030,18225,7
2040,3768,3
2040,19329,2
2040,6197,4
2040,20248,4
2040,10843,1
2040,3063,5
2040,6845,3
2040,16015,3
2040,11546,1
2040,22084,4
2040,18739,2
2040,15632,4
2040,15181,2
2040,16337,1
2040,18207,6
2040,7086,4
2040,16699,1
2040,4648,5
2040,3785,2
2040,4477,2
2040,17228,3
2040,6220,2
2040,16124,3
2040,14992,3
2040,20439,1
2040,12160,1
2040,11992,5
2040,12907,4
2040,10072,1
2040,9350,2
2040,12874,3
2040,20826,1
2040,10828,3
2040,17147,4
2040,11911,5
2040,14862,1
2040,16210,5
2040,3385,3
2040,8151,5
2040,7894,3
2040,16668,4
2040,10778,3
2040,2214,1
2040,4907,1
2040,7937,5
2041,9143,4
2041,12942,3
2041,11660,1
2041,19652,2
2041,6044,2
2041,5804,3
2041,11989,3
2041,14764,1
2041,15659,3
2041,11302,3
2041,11791,1
2041,5868,3
2041,6324,3
2041,6558,2
2041,18707,2
2041,5989,1
2042,13436,2
2042,18210,5
2042,16363,1
2042,6534,3
2042,3522,3
2043,7645,2
2043,21803,1
2043,12483,3
2043,4973,2
2043,2557,3
2043,10043,3
2043,11492,3
2043,12480,3
2043,4195,4
2043,9368,1
2043,6634,2
2043,20499,2
2043,9255,2
2043,7493,2
2043,12587,4
2043,2624,3
2043,19053,2
2043,7816,3
2043,2746,3
2043,4549,3
2043,7451,1
2043,10216,2
2043,5473,3
2043,15208,3
2043,7050,3
2043,15781,1
2043,18561,5
2043,10500,3
2043,12227,3
2043,12619,3
2043,21556,2
2043,10510,4
2043,6834,1
2043,13947,3
2043,4646,4
2043,2610,3
2043,19416,3
2043,9816,2
2043,22025,4
2043,10031,3
2043,13966,1
2043,5501,3
2044,2471,3
2044,21012,9
2044,16786,3
2044,22100,3
2044,18422,2
2044,3434,9
2044,17214,2
2044,16427,3
2044,2930,3
2044,3878,2
2044,8335,9
2044,21491,8
2044,3070,4
2044,3906,6
2044,7357,2
2044,22110,3
2044,17437,2
2044,17439,2
2044,3801,3
2044,15878,4
2044,9363,8
2044,8351,6
2045,3452,2
2045,11149,2
2045,11178,2
2045,17569,1
2045,16956,2
2050,4896,3
2051,2407,1
2051,2466,3
2051,2612,6
2051,2719,2
2051,3221,1
2051,3529,1
2051,3906,3
2051,3990,5
2051,12472,1
2051,18819,2
2051,18921,3
2051,21988,6
2051,21021,4
2051,12928,2
2051,8211,2
2051,10396,4
2051,9777,1
2051,18745,1
2051,16264,8
2051,14531,6
2051,6393,8
2051,10980,1
2051,20948,4
2051,4998,4
2051,16786,1
2051,12742,1
2051,15350,3
2051,11469,4
2051,9700,8
2051,20600,4
2051,14426,4
2051,8271,7
2051,21580,1
2051,20778,1
2051,7357,1
2051,21307,4
2051,7875,4
2051,7103,5
2051,6413,4
2051,8851,5
2051,22427,3
2051,8574,1
2051,4653,4
2051,7365,1
2051,4660,3
2051,14308,1
2051,19147,4
2051,18058,4
2051,17169,1
2051,18369,1
2051,18977,3
2051,14123,4
2051,16100,2
2051,10292,5
2051,8771,1
2051,21586,4
2051,4677,5
2051,10542,4
2051,11514,3
2051,18797,3
2051,15041,3
2051,8422,4
2051,19603,3
2051,15947,1
2051,6799,3
2051,13341,4
2051,15839,2
2051,11049,2
2051,15411,2
2051,5408,5
2051,5439,6
2051,4965,3
2051,4511,2
2051,14334,3
2051,19894,2
2051,7655,2
2055,21542,4
2055,5292,3
2055,4748,4
2055,18706,4
2055,17056,2
2055,14789,4
2055,11999,5
2055,20589,3
2055,5944,3
2055,16067,3
2056,17337,3
2056,9143,4
2056,3716,2
2056,12484,4
2056,5989,1
2056,14025,4
2056,6558,3
2058,13645,2
2058,17202,2
2058,17639,3
2058,8985,3
2058,17121,7
2058,13776,6
2058,2488,3
2058,11324,7
2058,2882,4
2058,6933,3
2058,19702,7
2058,14264,10
2058,3813,4
2058,22029,3
2058,12965,4
2058,5237,3
2058,21280,8
2058,12300,5
2058,7374,2
2058,7867,4
2058,7076,7
2058,15385,6
2058,11102,4
2058,3423,4
2058,18090,6
2058,4211,2
2058,9019,1
2058,11507,2
2058,11036,3
2058,8910,2
2058,3223,3
2058,17740,3
2058,13053,4
2058,4910,4
2058,14628,3
2058,8417,4
2058,7602,6
2058,12512,2
2058,17516,8
2058,18260,9
2058,16181,3
2058,6914,3
2058,4963,6
2058,12593,4
2058,18992,3
2058,17065,8
2058,20281,2
2058,3838,4
2058,4738,3
2058,16277,4
2058,16972,2
2058,3676,4
2058,21497,1
2058,15957,3
2058,18244,3
2058,2208,2
2058,9263,2
2058,4967,5
2058,10978,5
2058,2378,3
2058,11013,4
2058,8395,4
2058,20049,2
2058,8434,2
2058,20876,1
2058,20488,1
2058,22435,4
2060,11927,2
2060,4402,4
2060,5678,4
2060,16816,4
2062,19369,4
2062,10823,3
2062,22469,4
2063,3546,4
2063,18199,5
2063,17113,2
2066,15606,2
2066,10941,1
2066,14947,1
2074,8679,5
2074,3397,1
2074,5987,1
2074,21102,4
2074,14539,4
2074,15240,4
2074,3192,3
2074,9883,3
2074,7618,7
2074,5735,5
2074,21026,2
2074,20594,4
2076,11340,4
2083,19256,6
2086,10463,1
2086,19382,1
2087,5353,8
2087,12235,3
2087,12811,1
2087,3228,6
2087,6213,5
2087,3702,4
2087,6950,1
2087,7903,5
2087,7761,4
2088,21525,7
2088,21421,5
2088,6896,6
2088,14197,5
2088,15211,5
2088,6779,3
2089,18483,5
2089,8621,3
2089,18353,4
2089,3993,5
2089,4319,5
2089,16814,2
2089,16016,7
2089,6550,4
2090,17713,4
2092,3072,3
2092,3424,4
2092,16614,3
2092,20025,4
2092,11569,1
2092,20617,3
2092,4258,4
2092,14073,4
2092,17176,4
2092,7884,5
2095,8486,1
2095,20415,3
2100,22238,5
2100,19696,1
2100,18952,5
2100,22247,1
2100,19641,5
2100,16728,8
2100,2760,2
2100,22040,6
2104,4484,5
2104,14917,4
2104,11140,4
2104,8920,4
2104,3300,7
2104,17799,3
2104,4562,6
2104,5777,3
2104,22403,2
2104,12036,8
2104,14015,8
2104,6396,6
2104,12645,4
2104,6046,5
2104,12693,7
2104,18893,3
2104,15216,4
2104,4000,8
2104,18534,4
2104,15362,5
2104,21646,3
2104,17860,4
2104,11410,3
2104,9273,4
2104,8277,12
2104,11611,5
2104,2937,4
2104,2710,6
2104,15470,7
2104,12424,6
2104,15644,4
2106,5302,4
2106,13437,2
2106,5271,2
2106,11861,1
2106,22119,6
2106,4847,3
2106,4447,4
2106,11628,5
2106,17751,3
2108,13586,2
2109,17852,9
2109,18729,2
2109,8153,7
2109,19505,3
2109,14650,2
2109,10786,5
2113,2455,4
2113,4954,4
2113,6204,5
2113,7050,5
2113,21226,3
2113,10500,6
2113,11245,7
2113,10510,5
2113,9368,3
2113,17125,5
2115,15446,5
2115,5418,3
2115,4777,4
2115,17967,4
2115,5646,3
2115,7864,3
2115,17490,3
2115,4625,6
2115,6446,5
2115,19192,3
2117,2533,3
2117,14734,4
2117,11844,4
2117,17566,2
2117,21489,5
2117,6023,4
2117,8974,3
2117,12387,3
2117,15118,2
2117,9190,3
2117,16727,2
2117,17135,4
2118,21491,3
2118,17056,3
2118,3070,3
2122,4125,3
2125,15480,5
2125,8094,3
2129,19582,2
2129,3305,2
2129,7754,2
2129,9912,4
2129,21922,2
2131,17127,2
2131,2134,6
2131,5835,10
2131,5369,4
2131,18648,5
2131,6359,6
2131,4357,4
2131,9462,2
2131,6653,8
2134,2275,3
2134,2431,5
2134,2681,4
2134,2723,7
2134,3610,4
2134,3869,8
2134,11887,6
2134,4357,2
2134,5835,12
2134,6359,4
2134,6533,11
2134,6653,6
2134,7541,2
2134,9033,3
2134,12729,7
2134,9462,2
2134,10894,6
2134,11927,5
2134,12637,1
2134,12820,6
2134,13667,7
2134,15125,2
2134,7400,5
2134,17893,9
2134,17158,7
2134,17475,8
2134,13314,6
2134,20710,6
2134,22198,3
2134,5369,5
2134,18189,4
2134,16133,3
2134,18648,4
2135,11424,5
2135,7422,4
2135,3870,2
2135,20131,3
2135,5634,11
2135,10528,5
2135,6318,10
2135,18002,2
2135,12160,5
2135,21434,4
2135,16337,3
2135,6244,3
2135,17994,1
2135,13537,2
2135,6940,4
2135,21144,1
2135,7812,4
2135,16972,1
2135,11546,2
2135,14862,4
2135,6603,4
2135,2149,4
2135,7917,2
2135,17194,3
2135,21497,4
2135,20510,3
2135,19133,5
2136,6064,4
2136,3741,3
2136,20617,2
2136,10464,3
2136,18335,3
2136,20866,3
2136,13240,4
2136,10904,3
2136,14073,2
2136,10756,4
2146,20941,4
2146,2445,5
2146,6282,4
2146,17993,5
2146,12344,4
2149,11424,3
2149,8134,2
2149,4010,2
2149,12887,5
2149,12988,5
2149,16808,5
2149,6318,3
2149,14516,4
2149,8659,6
2149,20439,3
2149,9350,6
2149,5780,6
2149,19091,2
2149,8902,1
2149,18002,2
2149,4152,2
2149,6940,4
2149,16309,4
2149,14368,2
2149,14862,3
2149,13861,2
2149,3471,2
2149,4907,4
2149,2818,3
2149,9001,4
2149,18497,3
2149,20314,3
2149,21144,2
2149,2902,4
2149,19133,5
2150,7732,2
2150,12286,3
2150,20187,1
2150,9413,4
2150,7948,3
2150,14448,2
2150,20742,2
2152,15025,2
2152,2816,4
2156,2260,4
2156,8592,2
2156,9069,4
2156,9499,5
2156,20459,2
2156,17201,2
2156,17918,4
2156,21608,4
2159,14770,2
2159,15580,7
2159,5586,3
2159,8292,3
2159,9678,1
2159,13175,2
2159,18188,3
2159,19003,3
2159,9164,3
2159,3951,2
2159,3070,1
2159,7670,1
2159,5699,8
2159,3160,2
2159,10577,4
2159,7091,2
2159,8045,3
2159,21498,1
2159,2278,4
2159,12783,4
2159,13193,2
2159,22100,3
2159,16081,3
2159,22404,2
2159,2825,4
2159,5257,2
2159,12873,3
2159,16427,2
2159,4818,3
2159,21491,4
2159,7860,2
2159,12879,2
2159,7357,2
2159,22110,2
2159,22414,1
2159,3791,2
2159,19653,2
2159,14633,3
2159,10995,4
2159,8893,3
2159,9554,1
2159,17340,6
2159,3364,3
2159,3458,6
2159,17056,5
2159,7990,2
2159,16001,3
2159,11849,2
2159,8486,1
2159,5503,2
2159,8335,3
2159,13505,2
2159,11585,2
2159,10129,3
2159,20337,3
2159,9562,3
2159,16111,3
2159,9645,2
2159,3513,2
2159,18607,3
2159,15475,4
2159,10814,1
2159,9652,1
2159,14471,4
2159,2315,3
2159,14585,2
2159,9222,6
2159,16226,2
2159,12116,5
2159,15127,5
2159,16952,3
2159,21078,1
2159,11719,2
2159,11946,2
2159,8271,2
2159,13499,2
2159,9363,5
2159,15607,3
2159,3761,4
2159,13005,1
2159,18181,1
2159,8351,5
2160,4077,1
2160,3103,2
2160,4751,1
2160,4401,1
2160,2532,1
2160,21324,1
2160,4031,2
2160,21274,1
2160,5589,1
2160,21681,2
2160,19964,2
2160,18235,2
2160,5525,2
2160,16105,2
2160,5010,2
2160,7288,2
2160,13140,2
2160,19621,1
2160,19127,2
2160,14703,2
2160,20168,2
2160,11248,1
2160,12025,1
2160,7919,1
2160,12745,2
2160,20203,1
2160,6398,2
2160,20516,2
2160,9567,2
2160,4527,1
2160,20037,2
2160,18167,2
2160,20889,2
2160,6706,1
2160,4917,1
2160,11850,1
2160,11473,2
2160,17591,1
2160,13074,1
2160,8062,1
2160,3074,1
2160,18638,1
2160,7978,2
2160,3981,2
2160,18539,1
2160,18624,1
2160,21087,2
2160,9996,2
2160,5317,2
2160,8795,1
2160,7606,2
2163,9304,3
2163,6198,4
2163,13287,3
2163,17991,15
2163,20602,5
2163,13557,3
2163,4269,2
2163,7547,5
2163,14722,5
2163,12540,3
2163,17103,2
2163,11903,4
2163,21207,2
2163,8492,2
2163,21399,7
2163,7977,2
2163,11035,3
2163,19672,4
2163,22147,5
2166,11140,4
2166,16505,4
2166,15470,2
2166,13967,4
2166,5028,2
2166,21614,4
2168,20616,2
2171,18418,8
2171,14325,2
2171,12329,5
2171,20388,6
2171,2947,4
2171,10206,6
2171,12120,7
2171,20933,3
2173,13144,4
2173,13017,3
2173,9433,1
2173,15394,2
2173,13712,2
2173,7897,4
2173,13665,4
2181,3319,1
2181,4236,2
2181,18056,1
2181,14257,2
2181,2664,2
2189,6350,2
2191,5145,2
2197,11715,5
2198,14654,2
2198,3030,3
2198,11724,2
2208,6055,2
2208,5848,4
2208,10978,4
2208,13776,3
2208,17202,2
2208,4211,3
2208,2882,5
2208,3676,3
2208,16975,3
2208,7834,2
2208,17121,2
2208,21631,3
2208,21952,1
2208,18090,3
2208,19473,1
2208,3223,2
2208,19544,2
2208,18992,3
2208,17065,4
2208,20281,2
2208,15990,2
2208,20789,2
2208,21840,1
2208,5785,2
2208,16972,3
2208,12593,4
2208,8910,2
2208,11102,3
2208,11408,1
2208,17740,1
2208,7602,4
2208,19560,2
2211,21395,5
2211,6281,6
2211,16658,13
2211,13997,4
2211,7002,3
2211,18361,6
2211,3418,7
2211,14242,3
2211,18397,3
2211,3910,4
2214,11544,1
2214,11424,3
2214,16072,2
2214,6197,2
2214,5634,1
2214,20248,1
2214,10528,2
2214,16594,2
2214,11546,2
2214,4477,2
2214,22084,2
2214,21144,2
2214,6940,1
2214,15632,3
2214,3932,3
2214,18207,1
2214,7086,1
2214,4907,1
2214,4648,1
2214,17079,1
2214,7422,4
2214,3870,3
2214,16124,1
2214,6318,3
2214,21610,2
2214,20439,3
2214,12160,4
2214,5799,4
2214,12874,1
2214,9531,4
2214,5844,3
2214,10828,1
2214,14862,2
2214,13861,1
2214,17194,2
2214,16210,1
2214,16015,1
2214,8151,1
2214,7894,1
2214,16337,2
2214,13537,2
2215,10733,3
2215,18183,2
2215,9437,3
2215,16646,2
2215,9900,4
2215,16218,4
2215,8208,4
2215,21618,2
2215,20897,3
2215,9904,3
2215,5202,3
2221,10115,8
2223,14435,7
2230,19531,8
2230,9392,13
2230,8725,16
2230,16920,4
2230,11023,9
2230,21129,2
2234,14511,1
2234,4402,6
2234,5290,6
2234,16655,3
2235,16832,4
2235,8260,5
2235,16445,7
2235,13975,7
2235,13257,8
2235,9710,2
2235,12984,5
2235,12518,4
2235,17532,8
2235,11499,6
2235,4219,5
2235,3905,5
2235,17670,9
2235,15748,7
2235,19752,8
2235,17191,2
2235,21799,5
2235,22386,8
2235,20663,4
2235,20338,7
2238,8324,6
2238,22242,7
2238,10370,7
2238,14969,6
2238,3300,4
2238,9583,4
2238,22403,3
2238,18782,6
2238,3084,4
2238,17038,6
2238,12645,4
2238,3903,6
2238,15199,4
2238,18893,4
2238,4000,6
2238,17782,5
2238,6899,7
2238,16777,7
2238,13966,6
2238,15362,5
2238,5066,7
2238,6396,5
2238,15644,11
2240,9514,8
2243,10897,6
2243,11558,6
2246,7645,6
2246,10510,3
2246,21803,6
2246,9816,4
2246,2746,5
2246,10500,5
2246,2610,6
2246,9368,5
2246,18561,4
2246,9255,2
2246,19746,3
2246,2455,5
2246,16375,2
2247,11181,3
2247,10387,4
2247,13639,2
2248,19548,2
2248,13557,2
2248,11729,1
2248,7804,2
2248,6198,4
2248,4269,2
2248,6442,2
2248,14722,2
2248,17991,3
2251,4025,1
2251,18918,1
2252,3963,3
2252,9156,5
2252,17819,3
2252,11206,2
2252,20244,2
2252,10335,1
2252,7902,5
2252,2335,4
2252,8656,2
2252,12889,4
2252,6895,3
2252,4488,3
2252,11110,2
2252,21518,2
2252,19871,3
2252,14480,3
2252,17244,10
2252,22342,2
2252,22137,2
2252,2965,7
2252,11776,2
2252,15341,3
2252,8244,3
2252,3728,3
2252,22019,5
2252,4128,3
2252,8548,2
2252,22227,1
2252,12361,5
2252,15553,2
2252,13286,3
2252,14408,7
2252,16127,2
2252,12463,6
2252,20158,5
2252,14257,3
2252,3717,2
2252,20677,3
2252,19747,3
2252,3874,4
2252,6694,5
2252,16368,4
2252,7488,3
2252,10784,2
2252,21922,3
2252,11482,2
2252,11153,2
2252,7065,2
2252,3494,4
2252,5391,3
2252,7393,2
2252,7981,5
2252,15318,2
2254,5208,4
2254,7125,3
2254,18196,6
2254,13735,6
2255,2517,5
2255,7985,9
2255,4839,2
2257,14266,4
2257,4665,2
2257,18427,2
2257,6692,3
2260,19190,11
2261,16487,5
2261,22181,3
2262,2603,4
2262,7928,6
2262,3577,5
2263,12322,4
2263,13286,3
2263,22158,4
2263,11905,3
2267,3741,2
2267,2470,2
2270,7768,3
2270,9197,3
2270,8153,2
2270,13813,1
2270,13289,4
2275,5835,3
2275,19873,3
2275,7541,3
2275,5369,3
2275,3610,3
2275,8268,2
2275,14672,4
2275,6653,3
2277,9694,7
2278,12472,1
2278,18819,3
2278,11897,1
2278,17340,4
2278,17056,3
2278,19003,2
2278,9554,1
2278,15912,3
2278,17214,1
2278,16639,1
2278,9164,1
2278,8335,2
2278,9843,4
2278,3070,2
2278,20337,4
2278,9562,3
2278,16111,4
2278,4818,3
2278,5699,4
2278,3160,2
2278,7111,3
2278,5962,3
2278,8351,4
2278,19930,3
2278,15878,3
2278,10814,2
2278,12783,3
2278,14585,3
2278,21907,5
2278,12116,3
2278,22404,2
2278,11719,2
2278,3171,1
2278,13866,3
2278,16427,3
2278,8271,2
2278,3878,2
2278,11946,4
2278,21491,2
2278,22110,3
2278,7357,3
2278,17671,3
2278,4053,2
2278,22100,5
2278,3791,2
2278,2825,3
2278,10995,2
2278,9363,4
2278,20857,1
2278,16001,4
2281,5566,5
2281,13369,1
2281,17682,2
2281,17115,6
2281,14247,3
2281,13684,3
2281,20545,4
2281,8201,3
2281,2814,4
2282,13551,5
2282,13645,5
2282,17639,4
2282,8985,2
2282,13776,6
2282,5730,3
2282,6933,4
2282,12806,5
2282,2983,3
2282,17121,6
2282,12965,6
2282,21280,3
2282,12300,6
2282,11408,3
2282,7867,6
2282,15544,5
2282,16203,3
2282,5923,2
2282,11282,5
2282,5785,6
2282,18090,4
2282,6823,1
2282,3223,3
2282,8910,3
2282,17740,4
2282,7602,4
2282,17242,3
2282,8434,5
2282,5147,2
2282,4963,5
2282,13053,7
2282,14628,5
2282,4211,3
2282,3838,5
2282,14155,2
2282,12512,5
2282,16277,5
2282,12872,2
2282,9263,3
2282,22401,2
2282,6914,6
2282,21631,5
2282,8712,3
2282,14591,3
2282,12593,7
2282,21176,4
2282,18992,4
2282,17065,7
2282,9706,2
2282,4738,6
2282,16623,4
2282,16972,3
2282,19368,1
2282,14264,6
2282,3676,6
2282,8514,6
2282,9019,1
2282,4967,7
2282,3403,1
2282,10978,6
2282,11102,6
2282,3891,3
2282,15957,4
2282,20488,3
2282,4109,2
2285,7635,4
2285,2333,6
2285,17298,3
2285,9826,6
2285,7233,4
2285,19927,4
2285,20832,4
2285,20954,4
2285,2569,3
2285,4386,3
2285,6545,2
2285,14449,3
2286,8330,2
2286,9769,3
2286,7776,2
2286,20036,4
2286,11482,4
2286,14257,4
2286,20178,3
2286,19967,3
2286,16106,3
2286,12606,3
2290,20108,3
2290,7979,6
2290,12130,3
2290,10424,2
2290,12782,3
2299,5664,3
2307,15686,5
2307,4402,5
2307,14018,4
2307,14850,4
2307,9658,8
2307,8822,3
2309,21900,1
2309,9050,7
2309,15692,4
2310,3963,2
2310,16571,1
2310,16469,1
2310,4819,1
2310,15183,3
2315,17495,4
2315,18819,4
2315,20337,7
2315,22100,4
2315,8893,3
2315,10596,4
2315,19539,3
2315,7357,3
2315,13178,4
2315,16427,4
2315,16639,3
2315,9164,1
2315,3878,3
2315,4818,5
2315,21491,4
2315,3070,4
2315,15878,5
2315,16403,5
2315,18888,5
2315,10995,3
2315,9363,5
2315,5289,5
2315,8351,4
2316,4489,1
2316,9578,5
2316,7172,2
2316,15839,3
2316,20778,2
2316,2348,4
2316,8663,3
2316,17586,4
2316,8574,3
2316,5045,5
2316,18990,2
2316,3221,4
2316,19952,2
2316,14308,2
2316,21627,3
2317,6848,3
2317,16809,2
2317,14973,3
2317,17381,1
2317,3177,5
2319,21802,1
2319,11256,1
2320,11982,5
2320,12737,9
2320,12016,7
2320,21930,6
2320,18764,6
2320,17329,5
2329,3171,2
2329,15912,4
2329,22110,3
2329,6466,8
2329,5122,9
2330,13110,5
2332,7718,3
2332,9189,2
2332,2586,2
2333,13889,4
2333,9826,5
2333,20727,3
2333,7233,4
2333,16489,4
2333,12612,5
2335,18056,5
2335,10335,2
2335,2335,25
2335,12163,2
2335,4236,5
2335,7430,2
2335,9156,7
2335,19049,4
2335,12536,4
2335,6047,7
2335,11334,3
2335,5908,7
2335,16106,5
2335,17928,4
2335,3494,3
2335,21191,2
2335,4819,7
2335,20848,4
2335,11340,6
2335,2399,7
2335,14662,5
2335,21766,11
2335,7776,6
2335,12555,3
2335,20178,3
2335,2571,1
2335,16127,4
2335,15606,7
2335,10424,3
2335,7684,6
2335,17454,4
2335,2866,6
2335,20092,9
2335,3489,4
2335,16368,8
2335,18325,3
2335,17727,5
2335,12361,8
2335,11011,4
2335,6804,2
2335,6895,3
2335,20528,7
2335,17674,4
2335,14105,11
2337,3862,1
2337,13555,1
2337,22385,7
2337,8443,4
2337,4187,4
2337,16036,2
2337,3081,4
2337,10586,6
2337,14207,3
2337,14128,2
2337,12812,6
2337,21863,2
2337,2890,5
2337,9514,4
2337,19922,3
2337,20900,7
2337,12929,8
2337,16431,4
2337,10395,4
2337,10973,6
2337,12833,3
2337,4265,4
2337,13206,8
2337,5948,1
2337,13791,6
2337,14169,3
2337,8855,5
2337,13503,4
2337,10670,5
2337,14804,2
2337,14622,4
2337,2897,6
2337,4760,3
2337,19658,2
2337,9109,6
2338,9595,3
2338,20679,1
2338,16192,3
2338,19080,3
2339,21549,1
2340,7826,5
2340,6153,3
2340,22438,1
2340,5448,1
2340,22291,4
2340,11611,1
2340,16414,2
2342,22389,2
2342,9958,3
2342,21523,1
2342,13235,3
2342,14560,3
2342,16453,1
2342,4325,3
2342,13482,2
2342,12444,3
2342,9512,2
2342,17883,3
2342,19803,2
2342,6925,2
2342,8240,2
2342,11009,2
2342,5865,3
2342,17779,1
2343,3741,3
2343,15802,5
2343,2470,3
2344,18056,2
2344,2664,1
2344,10788,4
2344,14257,1
2344,10275,3
2344,19489,1
2344,18513,3
2344,7369,2
2348,15964,8
2348,9578,9
2348,15839,6
2348,2700,10
2348,3335,3
2348,16702,2
2348,5045,5
2348,3221,3
2348,8663,3
2348,18990,2
2351,20587,3
2352,17707,2
2352,15060,5
2352,16121,6
2352,5303,4
2352,3953,6
2352,8554,3
2352,12875,2
2352,9558,5
2354,10212,3
2354,21001,3
2354,5262,2
2354,9018,4
2354,11399,5
2354,9766,4
2354,8022,4
2354,19864,2
2354,16017,2
2354,9066,4
2357,20152,1
2357,20990,4
2357,10581,3
2357,20820,2
2357,10497,4
2364,9578,4
2364,4653,5
2364,15839,4
2364,15351,3
2364,17271,3
2364,11733,5
2364,16376,3
2364,12279,5
2370,11744,3
2370,11962,9
2374,15362,6
2374,3084,4
2374,3300,2
2374,4000,4
2374,4229,5
2374,11611,3
2374,4063,2
2374,12693,7
2374,14116,2
2374,22403,1
2374,17659,4
2374,18991,4
2374,18893,2
2374,17860,3
2374,15470,2
2374,16777,4
2374,20217,1
2374,15644,5
2378,14264,4
2378,13776,5
2378,14628,3
2378,2488,5
2378,11324,4
2378,2882,5
2378,3676,5
2378,16277,3
2378,19702,4
2378,19119,3
2378,17121,4
2378,12965,5
2378,12593,6
2378,11408,2
2378,7867,3
2378,18992,4
2378,3423,5
2378,3838,5
2378,16972,3
2378,4967,5
2378,3223,2
2378,11507,4
2378,11102,5
2378,11013,6
2378,7602,6
2378,8434,6
2378,10932,4
2378,20488,3
2378,22435,4
2379,16454,7
2379,6357,9
2379,14862,1
2379,11858,2
2380,5304,8
2380,10483,2
2380,21361,7
2381,10180,3
2381,11905,6
2385,8634,7
2385,21830,1
2386,5663,4
2386,19033,2
2386,15784,4
2386,4497,4
2386,5335,4
2386,11274,4
2386,15653,10
2386,14891,3
2388,8164,6
2388,10771,6
2388,17796,5
2388,12837,5
2388,13425,5
2388,7536,4
2388,14985,3
2388,17132,6
2388,9009,1
2388,21693,4
2388,3184,4
2388,11638,3
2388,8936,5
2389,7409,4
2389,16056,11
2389,5127,9
2389,12370,5
2389,19827,3
2389,12829,5
2389,6399,3
2389,11565,5
2389,20577,2
2389,6071,11
2389,15876,3
2389,4537,4
2389,6956,5
2389,11102,1
2389,21756,3
2389,16752,3
2389,22128,2
2389,16707,2
2389,15464,2
2389,18993,2
2389,17309,4
2389,14702,3
2389,18247,3
2389,10221,4
2389,21813,5
2389,10951,5
2389,5861,3
2389,22444,3
2389,3914,4
2389,17764,6
2389,18415,5
2389,16739,2
2389,15245,2
2389,21995,2
2390,3159,3
2390,6505,3
2390,8717,4
2390,5874,3
2390,3920,3
2390,10826,2
2392,20415,3
2392,20442,2
2392,9400,3
